smiles	valid_action_count	positive_delta_count	positive_action_fraction	best_delta_qed
Sc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1	1	1	1.0	0.007505378590026757
O=C(c1ccc(OC(F)(F)F)cc1)c1cccc(Cl)c1	1	1	1.0	0.02851711688962144
COC(=O)C(C)(C)NCc1ccccc1Br	1	0	0.0	-0.06336040167863499
O=C(O)Cn1cn[nH]c1=O	3	3	1.0	0.12725759029328343
CC(C)N(C)c1ccccc1CN	1	0	0.0	-0.07859974538323078
O=C(O)c1[nH]n(-c2ccc([N+](=O)[O-])cc2)c(=O)c1CCO	3	1	0.3333333333333333	0.0947967216433021
COc1ccc(CCN)cn1	1	0	0.0	-0.057544179443609456
O=C(O)c1ccccc1C(=O)c1ccc(Cl)c(Cl)c1	1	1	1.0	0.0057992241672009115
O=C(O)CC=C(Cl)Cl	3	2	0.6666666666666666	0.08356042677457942
BrCc1cc(Br)c2c(c1)OCO2	1	0	0.0	-0.034833364006313094
NS(=O)(=O)c1c(F)cc(Br)cc1F	1	0	0.0	-0.09528629815386547
Cc1ccc(C(=O)CC#N)c(C)c1	1	1	1.0	0.13927633929827732
S=C=NCc1ccc(Br)cc1	1	0	0.0	-0.05083637421915255
NC(C(=O)O)c1ccc(F)c(Cl)c1	2	1	0.5	0.012442858217255881
CCCCCCOC(=O)c1c(C)cc(O)c(C)c1O	2	2	1.0	0.010961798451466942
Clc1cccc(Cl)c1N1CCNCC1	1	0	0.0	-0.014300971371722815
CN1c2cc(Br)ccc2NCC1(C)C	1	0	0.0	-0.0668698940986876
O=C(NC1(C(=O)O)CCCCC1)OCC1c2ccccc2-c2ccccc21	1	0	0.0	-0.09017561241577166
Cc1coc(CN)c1	1	0	0.0	-0.08498538536491695
NC[C@H]1CCCN1c1ccccc1	1	0	0.0	-0.09269286197826632
NCc1ccc(Oc2ccc(F)cc2)cc1	1	0	0.0	-0.0925170827939713
COCC(O)Cn1ccnc1[N+](=O)[O-]	2	0	0.0	-0.07092722664936535
CC(C)(CC(=O)O)c1ccc(F)cc1	3	2	0.6666666666666666	0.05473176223163212
NCc1cccnc1N1CCCCC1	1	0	0.0	-0.09632066509866144
O=S(=O)(Cl)c1c(F)cc(Br)cc1F	1	0	0.0	-0.045912569024604166
CC1(CN)CCOCC1	1	0	0.0	-0.07811107356851504
COC(=O)C(Br)c1ccc(F)cc1Cl	1	0	0.0	-0.002168746672373212
O=C(O)C(Cc1ccccc1)n1cnnn1	3	2	0.6666666666666666	0.043442798479211175
CC(C)(C)OC(=O)N1C2C=C(CO)CC1CC2	2	0	0.0	-0.16460188719644409
Nc1c(F)cc(Cl)cc1F	1	0	0.0	-0.009119027548435299
O=C(O)c1cccc(COc2ccc(I)cc2)c1	1	1	1.0	0.05464669800064381
O=C(O)C1CCN(C(=O)CCl)CC1	3	2	0.6666666666666666	0.10151687008753396
CC(=O)NCc1ccc(C(=O)C(C)Cl)s1	1	1	1.0	0.2439134268356552
CC(O)C(N)C(=O)O	5	3	0.6	0.1733651998418666
O=C(NC(Cc1ccc(O)cc1)C(=O)O)c1cnccn1	5	3	0.6	0.13190418972774143
O=C(O)CNC(=O)Cc1n[nH]c(=O)c2ccccc12	3	1	0.3333333333333333	0.09292086770527841
CN(C)CC(O)c1cc(F)c(F)c(F)c1	2	0	0.0	-0.1740099900793728
CCN1CCCC1CN	1	0	0.0	-0.06305741107948615
NCCCCN1CCCCC1=O	1	0	0.0	-0.03934336878020728
C[C@H](CCCBr)C(=O)O	3	2	0.6666666666666666	0.10402805427016548
COc1ccc(N)c(Cl)c1OC	1	0	0.0	-0.030419955346732364
NC[C@H](N)C(=O)O	3	1	0.3333333333333333	0.07215655399722459
O=C(O)CCCn1cnc2ccccc21	3	2	0.6666666666666666	0.04862502451639672
COc1ccc2ccccc2c1CN	1	0	0.0	-0.10200785930202594
C[C@@H](O)CNS(C)(=O)=O	2	2	1.0	0.14874999342388917
O=C1CC(C(=O)O)(c2ccccc2)C1	1	0	0.0	-0.06827933288527777
CCc1occc(=O)c1O	2	1	0.5	0.06751585882508737
O=Cc1cc(Cl)cc(Cl)c1	1	0	0.0	-0.0016100938948893084
OCC1COCCCO1	3	1	0.3333333333333333	0.048792822904568656
CC(CCN(C)C)C(=O)O	3	2	0.6666666666666666	0.09721199763171884
Fc1c(CBr)ccc(Cl)c1Br	1	1	1.0	0.18814639017410573
CN(CCN)S(C)(=O)=O	1	0	0.0	-0.06315946263316852
Cc1ccc(S(=O)(=O)Nc2ccccc2Br)cc1	1	0	0.0	-0.003953272604430902
NC(c1ccc(F)cc1)c1ccc(Cl)cc1	1	1	1.0	0.008608490224784715
Cc1n[nH]c(N)c1-c1ccc(Cl)cc1Cl	1	0	0.0	-0.012737556645115111
COc1ccc(Oc2ccc(Br)cc2)cc1	1	0	0.0	-0.03190205404446678
Nc1c(Cl)ccc2c1CCO2	1	0	0.0	-0.024653149776529215
C[C@H](O)c1ccc(C(F)(F)F)cc1	2	0	0.0	-0.06249416462588997
N#CC1(c2cccc(Cl)c2)CCC1	2	2	1.0	0.1993003433950562
CNCc1ccc(OCc2ccc(Cl)cc2)cc1	1	1	1.0	0.0022324834884261957
O=C(CF)c1cccc(Br)c1	1	0	0.0	-0.07301781994929712
OC1C2CCC1CNC2	2	2	1.0	0.08978666433972649
O=C(O)C1(c2ccccn2)CC1	1	0	0.0	-0.05964860715375797
CCOC(=O)C(C(=O)O)c1ccccc1	1	0	0.0	-0.15128286132658675
C[C@H](O)c1ccccc1[N+](=O)[O-]	2	0	0.0	-0.09284074926404245
O=C(O)C12CCC(F)(CC1)CC2	1	0	0.0	-0.07596389906417333
O=C(O)c1cc(Cl)cc(S(=O)(=O)Cl)c1Cl	1	0	0.0	-0.015887917806312046
Cc1cc(C)c2c(c1)[C@@H](O)CCO2	2	0	0.0	-0.02779985903236759
O=C(O)C1CNCC1C(F)(F)F	3	3	1.0	0.07176587563668213
FC(F)Sc1ccc(Br)cc1	1	0	0.0	-0.046428781872032254
Cc1c(N)cc([N+](=O)[O-])cc1Br	1	0	0.0	-0.059609005366806245
N#CC(C(N)=O)=C1SC(C(=O)O)S1	1	0	0.0	-0.06704197237891713
COC1O[C@H](CO)[C@@H](O)[C@H]1O	3	3	1.0	0.1798848466221466
CC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)C)c1	2	2	1.0	0.01379811621002014
NCC1CC(Cl)C1	1	0	0.0	-0.07218012042412231
OCc1cn(CC(F)(F)F)cn1	3	0	0.0	-0.006257330316141507
CNCc1ccc(Cl)cc1Oc1ccc(C)cc1C	1	1	1.0	0.028696729481596628
O=Cc1cccc(NC(=O)c2ccccc2Cl)c1	1	0	0.0	-0.007867641205213438
O=C(O)C1(Cc2ccc(O)cc2)CC1	3	3	1.0	0.13387691772543286
CC(O)c1cnnn1C	2	1	0.5	0.052716334336812554
NC(c1cccnc1)c1ccccc1Cl	1	0	0.0	-0.019735459425823665
COc1cc(C=O)cc(I)c1OCC(=O)Nc1ccccc1C	1	1	1.0	0.25612801748132463
CC(C)[C@H](NC(=O)COc1ccc(F)cc1)C(=O)O	3	0	0.0	-0.003349969801345498
O=C(O)c1cnn(-c2ccc(Cl)cc2)c1	1	0	0.0	-0.029709301185894543
COc1ccc(C(N)c2ccc(Cl)cc2)cc1	1	0	0.0	-0.00866300083726046
CCC1(C(=O)O)CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1	1	0	0.0	-0.17287357387223778
NCCc1c[nH]c2cc(Cl)ccc12	2	0	0.0	-0.012374993943582546
NCc1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1	1	0	0.0	-0.031251539119840244
CC(=O)NC(C)(C(=O)O)c1ccc(S(C)(=O)=O)cc1	1	1	1.0	0.007885055050335987
Sc1nc(-c2cccc(Br)c2)c[nH]1	1	0	0.0	-0.057802707634967976
N#Cc1ccc(Cl)cc1NC1CCOCC1	1	0	0.0	-0.020209254384760178
Cc1cnc2nc(CCC(=O)O)nn2c1	3	2	0.6666666666666666	0.05640444479329887
O=C1NC(=O)C(Cc2cn(CCO)nn2)N1	3	3	1.0	0.0906119273246927
CCCCC1CCC(C(=O)O)CN1	3	3	1.0	0.0652316532985644
O=C(O)c1ccn(COc2cccc(Cl)c2Cl)n1	1	0	0.0	-0.01380422351535815
CCC(C#N)C(C)=O	1	1	1.0	0.14294606030298684
O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1O	2	0	0.0	-0.03130550578893687
Nc1cc(Cl)ccc1NCc1ccccc1	1	0	0.0	-0.008562772310062972
CC1(C)OCC(OCC(O)COC2COC(C)(C)OC2)CO1	2	0	0.0	-0.08142685275280581
NC(c1ccc2c(c1)CCO2)c1ccccc1Cl	1	0	0.0	-0.007365081662814799
CCC(C)Oc1cc(C)ccc1CN	1	0	0.0	-0.06570107990615748
OC[C@@H]1CCNC1	3	2	0.6666666666666666	0.0992967471793964
Cc1cc(C(=O)O)sc1-c1ccc(Cl)cc1	1	1	1.0	0.005213728332120304
O=C1CCC(c2ccc(Cl)cc2)C1	1	1	1.0	0.002291306741882604
CC(C)(C)OC(=O)N1CCC(C(=O)O)(n2cccn2)CC1	1	0	0.0	-0.1108759252663769
O=C(O)c1c[nH]c2cc(Cl)c(Cl)cc2c1=O	1	0	0.0	-0.02128782003848284
CC(=O)Nc1ccccc1C(F)(F)C(=O)O	1	1	1.0	0.004196701166476413
O=C(O)c1nn(-c2ccccc2C(F)(F)F)cc1O	2	2	1.0	0.04443592730597945
CNC1(C#N)CCC(C)CC1	1	1	1.0	0.1128587375737905
NCC1(c2c(F)cccc2F)CC1	1	0	0.0	-0.09535683178557697
COc1cc(Br)cc(OC)c1I	1	1	1.0	0.029797810988114848
O=Cc1ccc(-c2cc([N+](=O)[O-])ccc2Cl)o1	1	0	0.0	-0.008812854444294638
O=C(O)c1cn(-c2ccc(Cl)cc2)nn1	1	0	0.0	-0.04110500832594566
CC(C)(C)OC(=O)NC1CC(CCN)C1	1	1	1.0	0.009301468794891021
Cc1cn2c(n1)C(C)CC(C(=O)O)C2	3	2	0.6666666666666666	0.06038551080097876
CCOC1CCCCC1O	2	0	0.0	-0.0008241330288787374
Nc1ccnc(C(=O)N2CCC(O)CC2)c1	2	2	1.0	0.08525978970180692
Cn1c(N)c(N2CCOC(CO)C2)c(=O)[nH]c1=O	3	3	1.0	0.14436408530420985
O=c1c(Oc2ccc(I)cc2)coc2cc(O)ccc12	3	1	0.3333333333333333	0.09284880341358803
COc1ccc(-n2c(S)nnc2-c2ccccc2)cc1Cl	1	1	1.0	0.01010499041378421
COC(=O)c1cc2ccc(O)cc2[nH]1	2	2	1.0	0.12113686605866081
NCC1(c2cccc(OC(F)(F)F)c2)CCC1	1	0	0.0	-0.09507211233823387
CCn1cc(C(C)(C)O)nn1	2	1	0.5	0.032560750875039846
CNc1cccc(NC)c1Cl	1	0	0.0	-0.01982604411443567
O=C(CN(c1ccc2cc[nH]c(=O)c2c1)S(=O)(=O)c1cccc(S(=O)(=O)F)c1)c1ccc(Br)cc1	1	1	1.0	0.02728128497376614
Nc1cc(C(F)(F)F)nn1-c1ccc(Cl)cc1	1	0	0.0	-0.010528530312715056
NCc1cc2ncccc2[nH]1	1	0	0.0	-0.02624200475075411
O=C(O)c1cccc(S(=O)(=O)Nc2ccc(I)cc2)c1	1	1	1.0	0.12875854800824404
Cc1ccccc1C(O)CN	3	2	0.6666666666666666	0.08956438574266434
CC(C)(C)OC(=O)N1CCC(C(C)(C)C(=O)O)C1	1	0	0.0	-0.09631953998097009
CS(=O)(=O)c1ccc(CC(=O)O)cc1	3	2	0.6666666666666666	0.05521000358940853
CC(C)(O)CC(=O)O	5	5	1.0	0.111632001266593
N#CC1(c2ccc(Br)cc2)CCOCC1	2	1	0.5	0.1397878723174797
O=Cc1c[nH]c2cc(O)ccc12	2	2	1.0	0.11682953850749134
NCc1cc(C(F)(F)C(F)(F)F)on1	1	0	0.0	-0.09627114952352678
O=[N+]([O-])c1cncc(Cl)c1O	2	1	0.5	0.04146701531311481
Clc1cccc(NC2CCNC2)c1	1	0	0.0	-0.023443364163273528
O=C1CCc2c(Cl)cccc21	1	0	0.0	-0.004317890490332044
O=C(O)c1cnc2c(C(F)(F)F)cccc2c1O	2	2	1.0	0.04780693856279461
O=C(O)C(F)(F)c1cscc1Br	1	0	0.0	-0.127390113828188
Nc1ccc(F)c(I)c1F	1	1	1.0	0.14547519881043186
CC1(C)CC(=O)NC1CN	1	0	0.0	-0.00788651166312404
COc1ccc(O)c(S(=O)(=O)Cl)c1	2	1	0.5	0.016536424981650644
COC(=O)c1cc(S(=O)(=O)Cl)c(Br)cc1F	1	0	0.0	-0.013486423297375594
OC(CBr)c1cc(Br)no1	2	0	0.0	-0.05299274472390503
CCOC(=O)C1=C(COCCN)NC(COCCN)=C(C(=O)OC)C1c1ccccc1Cl	2	1	0.5	0.06580856743931868
O=C(O)C1(C(=O)Nc2c(F)cccc2F)CC1	1	0	0.0	-0.12289722951817728
FC1(F)CC(c2ccccc2Br)C1(F)F	1	1	1.0	0.00021073014998729267
NCc1nc2ccccn2c1Br	1	0	0.0	-0.11803795077207824
CCc1nn(C)c(CC)c1CC(=O)O	3	2	0.6666666666666666	0.06955469933300285
Nc1nn(Cc2ccc(Cl)cc2)cc1Br	1	0	0.0	-0.008247635409330711
CC(C)(Cc1ccc(Br)c(F)c1)C(=O)O	2	0	0.0	-0.06728345775840872
FC(F)COc1cccc(Br)c1	1	0	0.0	-0.06510918471471028
Oc1cc(F)cc(-c2cccnc2)c1	2	1	0.5	0.006908825786727246
NCCC1(C(=O)O)CCC1	2	2	1.0	0.026589743644308994
NCCCOC1CCC1	1	0	0.0	-0.037452409704005984
O=C(O)[C@@H]1CSC[C@@H](C(=O)O)N1	3	1	0.3333333333333333	0.0916636989635039
COc1ccc(CNC(=O)CCN)cc1	1	1	1.0	0.05498059200498173
NC[C@@H]1CCCO1	1	0	0.0	-0.06383022433009339
CCCC(=O)c1ccccc1Cl	1	1	1.0	0.0029949399905272456
O=Cc1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1	1	0	0.0	-0.008812854444294638
CC(NC(=O)NCC(=O)O)c1ccco1	3	1	0.3333333333333333	0.08308815320823337
O=C(CCl)C1(Cl)CC1	1	1	1.0	0.1116084196510555
NCCC1C2CC3CC(C2)CC1C3	1	0	0.0	-0.09112490872774637
CCCC(C)N(C)CCC(=O)O	3	2	0.6666666666666666	0.07175228280945212
CC(C)(C)OC(=O)N1CC(O)(CO)C1	3	2	0.6666666666666666	0.10189036650518302
O=C(O)C1CCN(c2ccc(Cl)nn2)CC1	3	0	0.0	-0.004866214732010321
CNc1cccc(OC)c1Br	1	0	0.0	-0.10133956116791298
Cc1cc(Br)cc2c1NCC2	1	0	0.0	-0.07173162346387241
CC(C)(CO)C(O)C(=O)NCCC(=O)O	6	6	1.0	0.15774236625051302
CCSC[C@H](O)COc1ccc(OC)cc1	2	0	0.0	-0.07789115676230063
CCN(CCN)CC(F)(F)F	1	0	0.0	-0.08445714892434575
Oc1ccc2c(c1)CNCC2	2	2	1.0	0.11653905344231097
COC(=O)C1(CN)CC1S(C)(=O)=O	1	0	0.0	-0.030883691867221508
CC(C)(C)OC(=O)N1C[C@H]2[C@H](CN)C[C@H]2C1	1	0	0.0	-0.10624444792177512
Nc1ccc(C(F)(F)F)c(Cl)c1Cl	1	1	1.0	0.007044705438067567
COc1ccc(Cl)cc1-c1nnc(N)o1	1	0	0.0	-0.036719140878269996
O=C(O)c1ccc(C(=O)COc2ccc(Cl)cc2)cc1	1	0	0.0	-0.007564262596946869
CCn1cc(Br)c(CC#N)n1	1	1	1.0	0.12927118466096355
O=Cc1cc(Cl)cc(Cl)c1Br	1	1	1.0	0.1602615986711876
COC1CCN(CCN)CC1	1	0	0.0	-0.08379530183567996
COc1ccc(C=O)cc1OCc1ccccc1Cl	1	1	1.0	0.0007548518540971827
O=C(Cc1ccc(O)cc1)NC1CCNCC1	2	2	1.0	0.16912798424113884
C#CCNC(=O)CC#N	1	1	1.0	0.024521055860729724
O=C(O)c1cc(-c2ccncc2)nnc1O	2	2	1.0	0.13336452560959067
O=C(O)c1cc(Cl)cc(Cl)c1	1	0	0.0	-0.020145016214006883
Cn1cc(-c2cc(C(F)(F)F)n(CCCN)n2)cn1	1	0	0.0	-0.06306753470279192
O=C(O)c1cccc(F)c1Br	1	0	0.0	-0.10248984969786135
NCCCc1cnoc1	1	0	0.0	-0.053247300956687504
Cc1ccccc1C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O	1	0	0.0	-0.08496600077959704
NC(=O)C12C3C4C1C1C2C3C41C(=O)O	1	1	1.0	0.045016638467319625
O=C(O)c1c[nH]c2c(Cl)cc(Br)cc2c1=O	1	0	0.0	-0.011824404369253139
CN1CC(=Cc2cccc(Br)c2)c2nc3ccccc3c(C(=O)O)c2C1	1	1	1.0	0.08871043550997404
O=C(CBr)c1ccncc1Br	1	1	1.0	0.23816848340160002
Clc1cc(Br)c2cccnc2c1	1	1	1.0	0.013865941579503938
CC(=O)c1ccc(Br)c(F)c1	1	0	0.0	-0.06765657056058805
Cc1ccc(Cl)c(NC(=O)CCCCl)c1Cl	1	1	1.0	0.031722629008863246
Cc1ccccc1C(=O)CBr	1	1	1.0	0.20590568323835523
O=S(=O)([O-])Oc1ccc(O)cc1	2	2	1.0	0.05590246192319526
Clc1ccc2ccncc2c1Br	1	1	1.0	0.013865941579503938
CNS(=O)(=O)CCCO	3	3	1.0	0.14815449372905365
OC1c2ccccc2CC1CCCc1ccccc1	2	0	0.0	-0.20098719754302208
CC(C)=CCC(C#N)c1ccccc1	1	1	1.0	0.15917952103816713
O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H](c2ccccc2)[C@@](C(=O)O)(C(F)(F)F)C1	1	0	0.0	-0.12875257903705356
O=C(O)C1CCN(Cc2ccccc2)C1	3	2	0.6666666666666666	0.04990408857165374
NC[C@H](Cc1ccccc1)C(=O)O	4	4	1.0	0.08127983553872697
O=C(O)CCCCN1C(=O)C=CC1=O	3	2	0.6666666666666666	0.08402070238146297
Cc1cc(NC(=O)c2cccc(Cl)c2)ccc1N	1	0	0.0	-0.007220551806514819
NCCc1c[nH]c2cccc([N+](=O)[O-])c12	1	1	1.0	0.007540505448541679
O=C(O)[C@@H]1CCO[C@H]1c1ccc(F)cc1	3	2	0.6666666666666666	0.039414447762428195
CC1(C)CCNCC1C(=O)O	3	3	1.0	0.08392827772083244
Cn1cc(-c2cccc(CN)c2)cn1	1	0	0.0	-0.09700253444238616
CC(C)(C)c1ccnc(O)c1	2	0	0.0	-0.011195676203337945
O=C(O)CCn1cncn1	3	2	0.6666666666666666	0.10462898800289189
COC(=O)c1c(C)[nH]c2ccc(Br)cc12	1	0	0.0	-0.06825499295660087
NCc1cnnn1-c1ccccc1	1	0	0.0	-0.08524340214790804
O=c1c(Br)cnc2n1C(O)CN2	2	2	1.0	0.07826875404601918
O=C(O)C1Cc2cc(Cl)ccc2O1	4	2	0.5	0.05444150617615817
COc1cc(F)ccc1[C@@H](C)O	2	0	0.0	-0.02205486191657291
Nc1ccc(NC(=O)c2cc(Cl)ccc2O)c(Cl)c1	3	2	0.6666666666666666	0.060570583062447225
COC(=O)C1(CN)COC1	1	0	0.0	-0.0430111252923942
CC12CC(C(=O)O)(C1)C1(COC1)O2	1	0	0.0	-0.043330601048346185
Nc1ccc(N2CCCCC2)c(S(=O)(=O)Nc2ccc(Cl)cc2)c1	1	1	1.0	0.011076361966363968
CC1(C)CC(C(=O)O)C1	3	2	0.6666666666666666	0.08679892237620523
Oc1ccc(-c2nnc3n2CCCC3)cc1	2	1	0.5	0.011316351600408114
O=C(O)c1ccc(Oc2cccc(Cl)c2)cn1	1	0	0.0	-0.01703413208296478
COc1ccc(O)c(CC2CCNCC2)c1	2	2	1.0	0.1016483626991701
COC(=O)c1ccc(-n2c(C)cc(C(=O)CC#N)c2C)cc1	1	0	0.0	-0.08032004929469727
COc1ccc(C=O)cc1COc1ccc(Cl)cc1Br	1	1	1.0	0.05084357478320389
O=C(O)c1coc2ccc(O)cc12	2	2	1.0	0.1360467702983026
OCCc1c[nH]nc1C(F)(F)F	3	2	0.6666666666666666	0.0815749665630765
CSCC[C@@H](C(=O)O)n1cnnn1	3	2	0.6666666666666666	0.06779563479262718
CC1(C(=O)O)CC2CCC(C1)S2	1	0	0.0	-0.06989124581492279
N#CC(N)CO	3	3	1.0	0.12012741975101243
N#Cc1nc(-c2ccc(Cl)cc2Cl)oc1N	1	0	0.0	-0.017979372773667346
CCC(O)c1cn(CC)nc1C	2	0	0.0	-0.01414733560470327
FC1(Cc2ccc(Cl)cc2)CCNCC1	1	1	1.0	0.006253853057992975
NC(CC(=O)O)c1ccc(OC(F)(F)F)cc1	3	0	0.0	-0.0025531810915171427
N#CCC1CC(N)C1	1	1	1.0	0.06063097759679714
COC1(CO)CNC1	3	3	1.0	0.13404726498559932
COC(C(=O)O)C1CN(C(=O)OC(C)(C)C)C1	3	0	0.0	-0.0013581118562291383
CC(C)(O)C(Cl)(Cl)Cl	2	1	0.5	0.006027595733715252
CC(C)(C)[C@@H]1CCCC[C@H]1O	2	0	0.0	-0.031023213223780877
CC(O)c1ccccc1[N+](=O)[O-]	2	0	0.0	-0.09284074926404245
Oc1ccn2nccc2c1	2	1	0.5	0.047413033698526674
Cc1cc(C(=O)O)c2c(C)nn(Cc3ccccc3Cl)c2n1	1	0	0.0	-0.0006898867916322882
NCc1ccccc1N1CCOCC1	1	0	0.0	-0.09093892693819294
CCOC(=O)CCC#N	3	1	0.3333333333333333	0.09902385316416329
NCCN(CCO)C1CC1	3	3	1.0	0.1339691787885413
CCn1ccc2ccc(Br)cc21	1	0	0.0	-0.05276689020356318
CC(C)(CC(=O)O)NC(=O)OC(C)(C)C	3	2	0.6666666666666666	0.027416495244371064
O=C(N1CCCC1)C1(O)CCCNC1	2	2	1.0	0.1082068497270694
Clc1ncnc2cccc(I)c12	1	1	1.0	0.046411279759647206
Clc1ccc(OCCBr)cc1	1	1	1.0	0.009046525251015791
CN(C)CC1(CO)CCCC1	3	0	0.0	-0.002562296115109386
CCN(CC)C(CN)C(C)C	1	0	0.0	-0.03559282529603214
O=C(O)C1(Cc2ccccc2Cl)CC1	2	0	0.0	-0.020466606726350478
CC1(C)C(=O)NC2CCC(C(=O)O)CC21	3	3	1.0	0.03974670256791535
CCC(O)c1ccncc1	2	0	0.0	-0.0015640373225364046
NCC1(O)CCN(Cc2ccccc2)CC1	3	2	0.6666666666666666	0.06512446496309399
N#Cc1ccc(Cl)c(N)c1	1	0	0.0	-0.026028020193288648
Cc1cc(O)c(N)cc1Cl	3	2	0.6666666666666666	0.22178149453744422
COc1cccc(CCN)c1F	1	0	0.0	-0.07049659519661311
CC(C)(C#N)c1ccc(C#N)cc1F	1	1	1.0	0.1704447466863085
NCCc1csc(-c2ccc(F)cc2)n1	1	0	0.0	-0.0895115852294277
O[C@@H]1CCOc2c(F)ccc(F)c21	2	0	0.0	-0.027382002467826516
NCC1CCc2nccn2C1	1	0	0.0	-0.08291518643408202
Cc1cccc(C(O)C(F)(F)F)c1	2	0	0.0	-0.05764996314852178
NC(=O)c1nccnc1CO	3	3	1.0	0.15630355473513502
NC[C@H](O)C(=O)O	5	5	1.0	0.16628440930205873
COC(=O)c1ccc(O)cc1F	2	1	0.5	0.0494736299030919
NS(=O)(=O)c1ccc(CO)cc1F	3	2	0.6666666666666666	0.11249846475302405
CO[C@@H](CNC(=O)OC(C)(C)C)C(=O)O	3	3	1.0	0.04167833574197677
NCc1ccnc(Oc2ccccc2F)c1	1	0	0.0	-0.08878351603165702
Cc1nc(CC(C)O)cs1	2	0	0.0	-0.004995197031162912
Sc1ncc(-c2ccc(Br)cc2)[nH]1	1	0	0.0	-0.057802707634967865
Cc1ccc2c(ccn2CCC(=O)O)c1	3	2	0.6666666666666666	0.047539466596754565
CN(C)CC1(CO)COC1	3	1	0.3333333333333333	0.05631062989626778
COC(=O)c1ccc(C)c(CCN)c1	1	0	0.0	-0.0687664716955052
CC(C)CC(CN)N1CCOCC1	1	0	0.0	-0.04297312263264874
Nc1cccc(N2CCC(O)CC2)c1	2	0	0.0	-0.040832353470847904
O=C(O)CC1CCCCC1F	3	2	0.6666666666666666	0.08049582440610181
O=C(O)C1CC12CCCC2	3	2	0.6666666666666666	0.08495863361122602
O=C(O)c1ncoc1-c1ccccc1Cl	1	0	0.0	-0.02587180814879686
Oc1cc(Br)ccn1	2	0	0.0	-0.015027499525528731
CCOc1ccc(CCC(=O)O)cc1	3	2	0.6666666666666666	0.057836119202755
CNCC(O)CN1CCOCC1	2	2	1.0	0.14404129441105884
CC(SC(F)(F)F)C(=O)O	3	2	0.6666666666666666	0.07572226077580346
COC(=O)c1cccc(OC)c1O	2	1	0.5	0.051593962086813994
CC(N)c1cc(F)c(Cl)cc1Cl	1	1	1.0	0.04888849418835117
O=Cc1cc(O)ccc1O	2	2	1.0	0.25720077656167406
O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C2(C(=O)O)CC2)CC1	1	0	0.0	-0.1802357296620991
COC(CNCc1cc(Br)ccc1F)OC	1	0	0.0	-0.05494861847140442
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	2	0	0.0	-0.05638073515623737
O=C(O)C1(O)CN2CCC1CC2	3	3	1.0	0.12638739587808567
OC1CCOC(C2CCOC2)C1	2	1	0.5	0.018769143404624433
Cc1ccc(Sc2ccc(Cl)cc2)c(C#N)c1	1	1	1.0	0.02950904834346868
N#CCc1c[nH]c2cc(F)c(Br)cc12	2	0	0.0	-0.06764049862250965
CC(O)(C(=O)O)C1CC1	3	3	1.0	0.11414469229898261
C=CS(=O)(=O)CC(=O)O	3	2	0.6666666666666666	0.11309999318726927
COC(C(=O)O)c1ccccc1Br	2	0	0.0	-0.1035578179975355
CCOc1ccccc1I	1	0	0.0	-0.09074702154077952
O=C(O)c1cccnc1Oc1ccc(Cl)cc1Cl	1	1	1.0	0.0008954036315400593
CC1(C)Cc2cc(CC#N)cc(Cl)c2O1	2	1	0.5	0.17265028330853183
CCC(F)C(=O)O	3	2	0.6666666666666666	0.09669173046019008
O=[N+]([O-])c1ccc(O)c2ccccc12	2	1	0.5	0.022138599692474115
OCC(O)c1cscn1	3	2	0.6666666666666666	0.12469341027956671
CCC(O)C(=O)O	5	5	1.0	0.11637754685932022
COc1cc(C)c2c(c1)C(CCO)C(=O)N2	3	3	1.0	0.05551077737005228
COc1cc(C=O)cc(Cl)c1OCc1ccccc1	1	1	1.0	0.0007548518540971827
NCC(O)c1ccc(Cl)s1	3	2	0.6666666666666666	0.07309276815755394
Cc1ccc(Oc2cc(CN)ccn2)cc1C	1	0	0.0	-0.09293792255958999
CN1CCO[C@@H](CN)[C@@H]1c1ccccc1	1	0	0.0	-0.09139579693754352
O=c1ccc2cccc(Br)c2[nH]1	1	0	0.0	-0.08182886783326881
CC(O)c1ccc(N2CCNC(=O)C2)cc1Cl	3	2	0.6666666666666666	0.013442851865547056
NCCCN1CCOCC1	1	0	0.0	-0.03840633035999497
COc1cc(C)c(Br)cc1Cl	1	1	1.0	0.012178643970923497
COCCNC(=O)CC#N	1	0	0.0	-0.0014563218259877608
C[C@@H](O)c1cncs1	2	1	0.5	0.005277014650344247
CN(C)CCc1ccc(CN)cc1	1	0	0.0	-0.0550414258736317
CC(C)(C)OC(=O)NC(CO)C(=O)NN	2	2	1.0	0.027430395811118502
O=C(O)COc1ccsc1	3	2	0.6666666666666666	0.09797200578598753
